station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CYUL,2021-02-28 20:48:00,37.4,30.2,74.98,100.00,9.0,0.0,29.85,1011.2,15.0,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,30.23,CYUL 010148Z 10009KT 15SM OVC042 03/M01 A2985 RMK SC8 SLP112
CYUL,2021-02-28 21:00:00,37.4,30.2,74.98,110.00,10.0,0.0,29.84,1010.9,15.0,M,OVC,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,29.74,CYUL 010200Z 11010KT 15SM OVC043 03/M01 A2984 RMK SC8 SLP109
CYUL,2021-02-28 21:46:00,37.4,28.4,69.67,120.00,10.0,0.0,29.81,1009.7,15.0,M,OVC,M,M,M,4800.00,M,M,M,-RA,M,M,M,M,M,M,29.74,CYUL 010246Z 12010KT 15SM -RA OVC048 03/M02 A2981 RMK SC8 SLP097
CYUL,2021-02-28 22:00:00,39.2,28.4,64.93,120.00,12.0,0.0,29.79,1009.1,15.0,M,OVC,M,M,M,4800.00,M,M,M,-RA,M,M,M,M,M,M,31.17,CYUL 010300Z 12012KT 15SM -RA OVC048 04/M02 A2979 RMK SC8 PRESFR SLP091
CYUL,2021-02-28 22:34:00,39.2,28.4,64.93,130.00,12.0,0.0,29.76,1007.9,15.0,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,31.17,CYUL 010334Z 13012KT 15SM OVC060 04/M02 A2976 RMK SC8 SLP079
CYUL,2021-02-28 23:00:00,39.2,28.4,64.93,130.00,15.0,0.0,29.73,1007.1,15.0,20.00,BKN,OVC,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,30.11,CYUL 010400Z 13015G20KT 15SM BKN060 OVC090 04/M02 A2973 RMK SC6AC2 SLP071
CYUL,2021-02-28 23:41:00,39.2,28.4,64.93,140.00,18.0,0.0,29.68,1005.5,15.0,25.00,FEW,BKN,OVC,M,3500.00,4500.00,7000.00,M,M,M,M,M,M,M,M,29.23,CYUL 010441Z 14018G25KT 15SM FEW035 BKN045 OVC070 04/M02 A2968 RMK SC1SC6AC1 SLP055
CYUL,2021-03-01 00:00:00,39.2,28.4,64.93,150.00,22.0,0.0,29.67,1004.9,12.0,29.00,BKN,OVC,M,M,4100.00,6000.00,M,M,-RA,M,M,M,M,M,M,28.22,CYUL 010500Z 15022G29KT 12SM -RA BKN041 OVC060 04/M02 A2967 RMK SC7SC1 SLP049
CYUL,2021-03-01 01:00:00,39.2,30.2,69.88,150.00,24.0,0.0,29.62,1003.3,15.0,31.00,OVC,M,M,M,3500.00,M,M,M,-RA,M,M,M,M,M,M,27.77,CYUL 010600Z 15024G31KT 15SM -RA OVC035 04/M01 A2962 RMK SC8 PRESFR SLP033
CYUL,2021-03-01 01:35:00,39.2,30.2,69.88,150.00,21.0,0.0,29.61,1002.8,15.0,32.00,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,28.46,CYUL 010635Z 15021G32KT 15SM OVC035 04/M01 A2961 RMK SC8 PRESFR SLP028
CYUL,2021-03-01 02:00:00,37.4,32.0,80.65,150.00,23.0,0.0,29.57,1001.8,15.0,30.00,OVC,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,25.57,CYUL 010700Z 15023G30KT 15SM OVC032 03/M00 A2957 RMK SC8 PRESFR SLP018
CYUL,2021-03-01 03:00:00,37.4,32.0,80.65,150.00,23.0,0.0,29.51,999.5,15.0,28.00,OVC,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,25.57,CYUL 010800Z 15023G28KT 15SM OVC032 03/00 A2951 RMK SC8 SLP995
CYUL,2021-03-01 03:46:00,37.4,33.8,86.69,160.00,22.0,0.0,29.49,998.8,15.0,M,OVC,M,M,M,3000.00,M,M,M,-RA,M,M,M,M,M,M,25.81,CYUL 010846Z 16022KT 15SM -RA OVC030 03/01 A2949 RMK SC8 SLP988
CYUL,2021-03-01 04:00:00,37.4,33.8,86.69,160.00,20.0,0.0,29.5,999.1,2.5,M,OVC,M,M,M,2800.00,M,M,M,-RA BR,M,M,M,M,M,M,26.31,CYUL 010900Z 16020KT 2 1/2SM -RA BR OVC028 03/01 A2950 RMK SC8 SLP991
CYUL,2021-03-01 04:20:00,37.4,33.8,86.69,170.00,15.0,0.0,29.5,999.1,4.0,23.00,FEW,OVC,M,M,1000.00,2200.00,M,M,-RA BR,M,M,M,M,M,M,27.78,CYUL 010920Z 17015G23KT 4SM -RA BR FEW010 OVC022 03/01 A2950 RMK SF1SC7 SLP991
CYUL,2021-03-01 04:47:00,35.6,35.6,100.0,160.00,11.0,0.0,29.49,999.0,4.0,18.00,OVC,M,M,M,1900.00,M,M,M,-RA BR,M,M,M,M,M,M,27.02,CYUL 010947Z 16011G18KT 4SM -RA BR OVC019 02/02 A2949 RMK SC8 SLP990
CYUL,2021-03-01 05:00:00,35.6,35.6,100.0,160.00,13.0,0.0,29.48,998.5,4.0,M,OVC,M,M,M,1800.00,M,M,M,-RA BR,M,M,M,M,M,M,26.18,CYUL 011000Z 16013KT 4SM -RA BR OVC018 02/02 A2948 RMK SC8 PRESFR SLP985
CYUL,2021-03-01 05:10:00,35.6,35.6,100.0,160.00,12.0,0.0,29.47,998.3,8.0,M,FEW,BKN,OVC,M,800.00,1300.00,2000.00,M,-DZ,M,M,M,M,M,M,26.58,CYUL 011010Z 16012KT 8SM -DZ FEW008 BKN013 OVC020 02/02 A2947 RMK SF1ST7SC1 SF TR SLP983
CYUL,2021-03-01 05:33:00,35.6,35.6,100.0,160.00,12.0,0.0,29.47,998.3,2.0,M,OVC,M,M,M,1200.00,M,M,M,-DZ BR,M,M,M,M,M,M,26.58,CYUL 011033Z 16012KT 2SM -DZ BR OVC012 02/02 A2947 RMK ST8 SLP983
CYUL,2021-03-01 05:49:00,35.6,35.6,100.0,170.00,12.0,0.0,29.49,998.7,1.75,M,OVC,M,M,M,1400.00,M,M,M,-RA BR,M,M,M,M,M,M,26.58,CYUL 011049Z 17012KT 1 3/4SM -RA BR OVC014 02/02 A2949 RMK ST8 SLP987
CYUL,2021-03-01 06:00:00,35.6,35.6,100.0,170.00,13.0,0.0,29.49,998.9,3.0,M,FEW,BKN,OVC,M,200.00,800.00,1500.00,M,-RA BR,M,M,M,M,M,M,26.18,CYUL 011100Z 17013KT 3SM -RA BR FEW002 BKN008 OVC015 02/02 A2949 RMK SF1ST6SC2 SF TR SLP989
CYUL,2021-03-01 06:32:00,35.6,35.6,100.0,170.00,8.0,0.0,29.49,998.7,2.0,M,BKN,OVC,M,M,700.00,1300.00,M,M,-DZ BR,M,M,M,M,M,M,28.55,CYUL 011132Z 17008KT 2SM -DZ BR BKN007 OVC013 02/02 A2949 RMK ST5ST3 SLP987
CYUL,2021-03-01 06:45:00,35.6,35.6,100.0,210.00,8.0,0.0,29.49,998.7,1.25,M,OVC,OVC,M,M,400.00,900.00,M,M,-DZ BR,M,M,M,M,M,M,28.55,CYUL 011145Z 21008KT 1 1/4SM -DZ BR OVC004 OVC009 02/02 A2949 RMK ST6ST2 SLP987
CYUL,2021-03-01 06:54:00,37.4,35.6,93.14,190.00,10.0,0.0,29.49,998.8,3.0,M,SCT,OVC,M,M,400.00,800.00,M,M,-DZ BR,M,M,M,M,M,M,29.74,CYUL 011154Z 19010KT 3SM -DZ BR SCT004 OVC008 03/02 A2949 RMK SF3ST5 SLP988
CYUL,2021-03-01 07:00:00,37.4,35.6,93.14,200.00,10.0,0.0,29.49,999.0,3.0,M,SCT,OVC,M,M,400.00,800.00,M,M,-DZ BR,M,M,M,M,M,M,29.74,CYUL 011200Z 20010KT 3SM -DZ BR SCT004 OVC008 03/02 A2949 RMK SF3ST5 SLP990
CYUL,2021-03-01 07:15:00,37.4,35.6,93.14,210.00,9.0,0.0,29.48,998.5,12.0,M,FEW,OVC,M,M,300.00,3700.00,M,M,M,M,M,M,M,M,M,30.23,CYUL 011215Z 21009KT 12SM FEW003 OVC037 03/02 A2948 RMK SF1SC7 PRESFR SLP985
CYUL,2021-03-01 08:00:00,39.2,37.4,93.19,250.00,13.0,0.0,29.48,998.5,15.0,18.00,FEW,FEW,BKN,M,700.00,5200.00,12000.00,M,M,M,M,M,M,M,M,30.79,CYUL 011300Z 25013G18KT 15SM FEW007 FEW052 BKN120 04/03 A2948 RMK SF1SC1AC5 ACC ASOCTD SLP985
CYUL,2021-03-01 09:00:00,39.2,35.6,86.79,250.00,15.0,0.0,29.49,999.0,15.0,20.00,FEW,SCT,BKN,BKN,1000.00,1800.00,4500.00,25000.00,M,M,M,M,M,M,M,30.11,CYUL 011400Z 25015G20KT 15SM FEW010 SCT018 BKN045 BKN250 04/02 A2949 RMK SF1CF3SC3CI1 CI TR SLP990
CYUL,2021-03-01 10:00:00,41.0,33.8,75.33,250.00,14.0,0.0,29.5,999.3,30.0,21.00,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,32.76,CYUL 011500Z 25014G21KT 30SM BKN048 05/01 A2950 RMK SC7 SLP993
CYUL,2021-03-01 11:00:00,39.2,30.2,69.88,250.00,14.0,0.0,29.49,999.0,30.0,23.00,BKN,M,M,M,5300.00,M,M,M,M,M,M,M,M,M,M,30.44,CYUL 011600Z 25014G23KT 30SM BKN053 04/M01 A2949 RMK SC5 SLP990
CYUL,2021-03-01 12:00:00,41.0,28.4,60.54,260.00,22.0,0.0,29.49,998.7,30.0,29.00,SCT,BKN,M,M,3100.00,4000.00,M,M,M,M,M,M,M,M,M,30.63,CYUL 011700Z 26022G29KT 30SM SCT031 BKN040 05/M02 A2949 RMK SC4SC2 SLP987
CYUL,2021-03-01 13:00:00,37.4,24.8,60.04,280.00,18.0,0.0,29.49,998.9,30.0,24.00,BKN,BKN,M,M,3400.00,4800.00,M,M,M,M,M,M,M,M,M,26.86,CYUL 011800Z 28018G24KT 30SM BKN034 BKN048 03/M04 A2949 RMK SC5SC2 SLP989
CYUL,2021-03-01 13:27:00,35.6,21.2,55.41,290.00,23.0,0.0,29.49,998.8,30.0,28.00,BKN,M,M,M,5800.00,M,M,M,M,M,M,M,M,M,M,23.15,CYUL 011827Z 29023G28KT 30SM BKN058 02/M06 A2949 RMK SC7 SLP988
CYUL,2021-03-01 14:00:00,35.6,19.4,51.33,270.00,22.0,0.0,29.49,998.7,30.0,29.00,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,23.40,CYUL 011900Z 27022G29KT 30SM SCT049 02/M07 A2949 RMK SC4 SLP987
CYUL,2021-03-01 15:00:00,33.8,17.6,51.04,270.00,22.0,0.0,29.53,1000.4,30.0,30.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,20.99,CYUL 012000Z 27022G30KT 30SM OVC060 01/M08 A2953 RMK SC7 PRESRR SLP004
CYUL,2021-03-01 16:00:00,28.4,12.2,50.17,290.00,19.0,0.0,29.57,1001.8,30.0,27.00,FEW,BKN,M,M,1500.00,14000.00,M,M,M,M,M,M,M,M,M,14.68,CYUL 012100Z 29019G27KT 30SM FEW015 BKN140 M02/M11 A2957 RMK CF1AS6 SLP018
CYUL,2021-03-01 17:00:00,24.8,6.8,45.71,300.00,24.0,0.0,29.63,1003.8,30.0,32.00,FEW,SCT,M,M,1800.00,5300.00,M,M,M,M,M,M,M,M,M,8.35,CYUL 012200Z 30024G32KT 30SM FEW018 SCT053 M04/M14 A2963 RMK SF1SC4 SLP038
CYUL,2021-03-01 18:00:00,21.2,6.8,53.18,320.00,17.0,0.0,29.64,1004.1,15.0,29.00,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,5.93,CYUL 012300Z 32017G29KT 15SM SCT030 M06/M14 A2964 RMK SC4 SLP041
CYUL,2021-03-01 19:00:00,19.4,1.4,44.79,320.00,20.0,0.0,29.68,1005.4,15.0,30.00,SCT,BKN,M,M,6600.00,8100.00,M,M,M,M,M,M,M,M,M,2.40,CYUL 020000Z 32020G30KT 15SM SCT066 BKN081 M07/M17 A2968 RMK AC3AC3 SLP054
CYUL,2021-03-01 20:00:00,17.6,-4.0,37.5,310.00,15.0,0.0,29.76,1007.9,15.0,26.00,FEW,BKN,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,2.11,CYUL 020100Z 31015G26KT 15SM FEW018 BKN100 M08/M20 A2976 RMK CF1AC4 PRESRR SLP079
CYUL,2021-03-01 21:00:00,14.0,-2.2,47.77,310.00,16.0,0.0,29.81,1009.8,15.0,27.00,BKN,BKN,M,M,3900.00,6700.00,M,M,M,M,M,M,M,M,M,-3.04,CYUL 020200Z 31016G27KT 15SM BKN039 BKN067 M10/M19 A2981 RMK SC5AC2 PRESRR SLP098
CYUL,2021-03-01 22:00:00,12.2,-4.0,47.46,320.00,17.0,0.0,29.84,1011.0,15.0,28.00,SCT,BKN,BKN,M,4500.00,6000.00,10000.00,M,M,M,M,M,M,M,M,-5.86,CYUL 020300Z 32017G28KT 15SM SCT045 BKN060 BKN100 M11/M20 A2984 RMK SC5SC1AS1 SLP110
CYUL,2021-03-01 23:00:00,8.6,-13.0,35.87,300.00,19.0,0.0,29.87,1011.9,15.0,33.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,-11.51,CYUL 020400Z 30019G33KT 15SM FEW050 M13/M25 A2987 RMK SC1 SC TR SLP119
CYUL,2021-03-02 00:00:00,6.8,-11.2,42.57,290.00,21.0,0.0,29.9,1012.8,15.0,32.00,FEW,FEW,M,M,4000.00,5500.00,M,M,M,M,M,M,M,M,M,-14.76,CYUL 020500Z 29021G32KT 15SM FEW040 FEW055 M14/M24 A2990 RMK SC1SC1 SC TR SLP128
CYUL,2021-03-02 01:00:00,5.0,-11.2,46.21,300.00,17.0,0.0,29.93,1014.0,15.0,29.00,FEW,FEW,FEW,M,3000.00,4500.00,25000.00,M,M,M,M,M,M,M,M,-15.30,CYUL 020600Z 30017G29KT 15SM FEW030 FEW045 FEW250 M15/M24 A2993 RMK SC1SC1CI1 SC TR SC TR SLP140
CYUL,2021-03-02 02:00:00,3.2,-11.2,50.19,280.00,22.0,0.0,29.96,1014.9,15.0,M,FEW,FEW,M,M,4200.00,25000.00,M,M,M,M,M,M,M,M,M,-19.99,CYUL 020700Z 28022KT 15SM FEW042 FEW250 M16/M24 A2996 RMK SC1CI1 SC TR CI TR SLP149
CYUL,2021-03-02 03:00:00,1.4,-14.8,45.56,290.00,17.0,0.0,29.99,1016.0,15.0,28.00,FEW,FEW,SCT,M,3500.00,12000.00,25000.00,M,M,M,M,M,M,M,M,-20.01,CYUL 020800Z 29017G28KT 15SM FEW035 FEW120 SCT250 M17/M26 A2999 RMK SC1AC1CI4 SC TR AC TR SLP160
CYUL,2021-03-02 04:00:00,1.4,-14.8,45.56,280.00,18.0,0.0,30.02,1016.8,15.0,28.00,FEW,SCT,M,M,4000.00,13000.00,M,M,M,M,M,M,M,M,M,-20.53,CYUL 020900Z 28018G28KT 15SM FEW040 SCT130 M17/M26 A3002 RMK SC1AC4 SC TR SLP168
CYUL,2021-03-02 05:00:00,-0.4,-14.8,49.57,280.00,17.0,0.0,30.04,1017.6,15.0,28.00,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-22.37,CYUL 021000Z 28017G28KT 15SM FEW130 M18/M26 A3004 RMK AC1 SLP176
CYUL,2021-03-02 06:00:00,-0.4,-13.0,54.27,280.00,16.0,0.0,30.06,1018.5,15.0,M,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-21.81,CYUL 021100Z 28016KT 15SM FEW130 M18/M25 A3006 RMK AC1 AC TR SLP185
CYUL,2021-03-02 07:00:00,-0.4,-13.0,54.27,270.00,15.0,0.0,30.08,1019.2,15.0,21.00,FEW,FEW,FEW,M,3500.00,9000.00,25000.00,M,M,M,M,M,M,M,M,-21.22,CYUL 021200Z 27015G21KT 15SM FEW035 FEW090 FEW250 M18/M25 A3008 RMK SC1AC1CI1 SC TR AC TR CI TR SLP192
CYUL,2021-03-02 08:00:00,1.4,-11.2,54.56,270.00,19.0,0.0,30.12,1020.3,30.0,24.00,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,-21.03,CYUL 021300Z 27019G24KT 30SM FEW032 M17/M24 A3012 RMK SC1 SC TR SLP203
CYUL,2021-03-02 09:00:00,1.4,-11.2,54.56,270.00,21.0,0.0,30.13,1020.9,30.0,32.00,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,-21.96,CYUL 021400Z 27021G32KT 30SM FEW035 M17/M24 A3013 RMK SC1 SC TR SLP209
CYUL,2021-03-02 10:00:00,3.2,-11.2,50.19,270.00,21.0,0.0,30.13,1020.9,30.0,29.00,FEW,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,-19.56,CYUL 021500Z 27021G29KT 30SM FEW033 M16/M24 A3013 RMK SC1 SC TR SLP209
CYUL,2021-03-02 11:00:00,5.0,-11.2,46.21,270.00,19.0,0.0,30.12,1020.5,30.0,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.27,CYUL 021600Z 27019G28KT 30SM SKC M15/M24 A3012 RMK SLP205
CYUL,2021-03-02 12:00:00,8.6,-9.4,42.89,270.00,20.0,0.0,30.11,1020.1,30.0,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.94,CYUL 021700Z 27020G29KT 30SM SKC M13/M23 A3011 RMK SLP201
CYUL,2021-03-02 13:00:00,10.4,-5.8,47.15,250.00,23.0,0.0,30.09,1019.3,30.0,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.72,CYUL 021800Z 25023G28KT 30SM SKC M12/M21 A3009 RMK SLP193
CYUL,2021-03-02 14:00:00,12.2,-5.8,43.53,260.00,21.0,0.0,30.07,1018.6,30.0,31.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.55,CYUL 021900Z 26021G31KT 30SM SKC M11/M21 A3007 RMK SLP186
CYUL,2021-03-02 15:00:00,14.0,-4.0,43.85,260.00,20.0,0.0,30.05,1018.1,30.0,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.77,CYUL 022000Z 26020G27KT 30SM SKC M10/M20 A3005 RMK SLP181
CYUL,2021-03-02 16:00:00,14.0,-4.0,43.85,250.00,20.0,0.0,30.03,1017.5,30.0,27.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-4.77,CYUL 022100Z 25020G27KT 30SM FEW250 M10/M20 A3003 RMK CI1 SLP175
CYUL,2021-03-02 17:00:00,15.8,-4.0,40.53,260.00,18.0,0.0,30.04,1017.6,30.0,24.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-1.58,CYUL 022200Z 26018G24KT 30SM FEW250 M09/M20 A3004 RMK CI2 SLP176
CYUL,2021-03-02 18:00:00,15.8,-4.0,40.53,250.00,13.0,0.0,30.03,1017.3,15.0,22.00,SCT,SCT,M,M,21000.00,25000.00,M,M,M,M,M,M,M,M,M,0.81,CYUL 022300Z 25013G22KT 15SM SCT210 SCT250 M09/M20 A3003 RMK CC3CI1 SLP173
CYUL,2021-03-02 19:00:00,15.8,-2.2,44.16,240.00,14.0,0.0,30.02,1017.2,15.0,M,BKN,M,M,M,8400.00,M,M,M,M,M,M,M,M,M,M,0.28,CYUL 030000Z 24014KT 15SM BKN084 M09/M19 A3002 RMK AC5 SLP172
CYUL,2021-03-02 20:00:00,15.8,1.4,52.31,250.00,13.0,0.0,30.01,1016.8,15.0,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,0.81,CYUL 030100Z 25013KT 15SM BKN120 M09/M17 A3001 RMK AC7 SLP168
CYUL,2021-03-02 21:00:00,15.8,3.2,56.86,240.00,10.0,0.0,29.99,1016.1,15.0,M,BKN,OVC,M,M,6400.00,8500.00,M,M,M,M,M,M,M,M,M,2.65,CYUL 030200Z 24010KT 15SM BKN064 OVC085 M09/M16 A2999 RMK SC5AC3 SLP161
CYUL,2021-03-02 22:00:00,17.6,5.0,57.14,240.00,8.0,0.0,29.98,1015.6,15.0,M,BKN,OVC,M,M,4200.00,6200.00,M,M,M,M,M,M,M,M,M,6.37,CYUL 030300Z 24008KT 15SM BKN042 OVC062 M08/M15 A2998 RMK SC5SC3 SLP156
CYUL,2021-03-02 22:21:00,17.6,10.4,72.93,240.00,9.0,0.0,29.97,1015.3,10.0,M,FEW,OVC,M,M,1300.00,3200.00,M,M,-SN,M,M,M,M,M,M,5.61,CYUL 030321Z 24009KT 10SM -SN FEW013 OVC032 M08/M12 A2997 RMK SF1SC7 SLP153
CYUL,2021-03-02 22:34:00,17.6,12.2,79.0,230.00,10.0,0.0,29.96,1015.1,3.0,M,SCT,OVC,M,M,1100.00,2800.00,M,M,-SN,M,M,M,M,M,M,4.91,CYUL 030334Z 23010KT 3SM -SN SCT011 OVC028 M08/M11 A2996 RMK SF3SC5 SLP151
CYUL,2021-03-02 23:00:00,17.6,12.2,79.0,230.00,7.0,0.0,29.94,1014.2,3.0,M,FEW,SCT,OVC,M,800.00,1200.00,2400.00,M,-SN,M,M,M,M,M,M,7.23,CYUL 030400Z 23007KT 3SM -SN FEW008 SCT012 OVC024 M08/M11 A2994 RMK SF1SF3SC5 SF TR PRESFR SLP142
CYUL,2021-03-02 23:10:00,17.6,14.0,85.51,240.00,6.0,0.0,29.94,1014.1,1.5,M,SCT,OVC,M,M,800.00,2400.00,M,M,-SN,M,M,M,M,M,M,8.19,CYUL 030410Z 24006KT 1 1/2SM -SN SCT008 OVC024 M08/M10 A2994 RMK SF3SC5 SLP141
CYUL,2021-03-03 00:00:00,17.6,14.0,85.51,230.00,5.0,0.0,29.91,1013.3,2.0,M,SCT,OVC,M,M,900.00,2500.00,M,M,-SN,M,M,M,M,M,M,9.29,CYUL 030500Z 23005KT 2SM -SN SCT009 OVC025 M08/M10 A2991 RMK SF4SC4 SLP133
CYUL,2021-03-03 00:16:00,17.6,14.0,85.51,230.00,5.0,0.0,29.9,1013.0,3.0,M,SCT,OVC,M,M,900.00,2300.00,M,M,-SN,M,M,M,M,M,M,9.29,CYUL 030516Z 23005KT 3SM -SN SCT009 OVC023 M08/M10 A2990 RMK SF3SC5 SLP130
CYUL,2021-03-03 00:34:00,17.6,15.8,92.5,220.00,5.0,0.0,29.9,1012.8,2.25,M,SCT,BKN,M,M,900.00,2500.00,M,M,-SN,M,M,M,M,M,M,9.29,CYUL 030534Z 22005KT 2 1/4SM -SN SCT009 BKN025 M08/M09 A2990 RMK SF4SC4 SLP128
CYUL,2021-03-03 01:00:00,17.6,15.8,92.5,220.00,5.0,0.0,29.89,1012.4,2.5,M,FEW,SCT,OVC,M,900.00,1300.00,2500.00,M,-SN,M,M,M,M,M,M,9.29,CYUL 030600Z 22005KT 2 1/2SM -SN FEW009 SCT013 OVC025 M08/M09 A2989 RMK SF1SF3SC4 /S01/ SLP124
CYUL,2021-03-03 01:09:00,17.6,15.8,92.5,240.00,6.0,0.0,29.88,1012.2,6.0,M,FEW,BKN,OVC,M,1200.00,2200.00,3500.00,M,-SN,M,M,M,M,M,M,8.19,CYUL 030609Z 24006KT 6SM -SN FEW012 BKN022 OVC035 M08/M09 A2988 RMK SF1SC4SC3 SLP122
CYUL,2021-03-03 02:00:00,17.6,15.8,92.5,200.00,4.0,0.0,29.85,1011.3,15.0,M,FEW,BKN,OVC,M,2000.00,3500.00,6000.00,M,-SN,M,M,M,M,M,M,10.60,CYUL 030700Z 20004KT 15SM -SN FEW020 BKN035 OVC060 M08/M09 A2985 RMK SC2SC5SC1 SLP113
CYUL,2021-03-03 03:00:00,19.4,15.8,85.63,160.00,4.0,0.0,29.82,1010.1,12.0,M,FEW,BKN,OVC,M,1400.00,3500.00,6000.00,M,-SN,M,M,M,M,M,M,12.71,CYUL 030800Z 16004KT 130V190 12SM -SN FEW014 BKN035 OVC060 M07/M09 A2982 RMK SF2SC5SC1 SLP101
CYUL,2021-03-03 04:00:00,19.4,15.8,85.63,160.00,2.0,0.0,29.79,1009.3,15.0,M,FEW,SCT,OVC,M,800.00,2000.00,4000.00,M,-SN,M,M,M,M,M,M,M,CYUL 030900Z 16002KT 15SM -SN FEW008 SCT020 OVC040 M07/M09 A2979 RMK SF1SC4SC4 SF TR SLP093
CYUL,2021-03-03 05:00:00,19.4,17.6,92.57,220.00,4.0,0.0,29.79,1009.1,6.0,M,SCT,OVC,M,M,1300.00,2800.00,M,M,-SN,M,M,M,M,M,M,12.71,CYUL 031000Z 22004KT 6SM -SN SCT013 OVC028 M07/M08 A2979 RMK SF3SC5 /S01/ SLP091
CYUL,2021-03-03 06:00:00,19.4,17.6,92.57,240.00,3.0,0.0,29.79,1009.1,10.0,M,FEW,SCT,OVC,M,1200.00,2000.00,4000.00,M,-SN,M,M,M,M,M,M,14.28,CYUL 031100Z 24003KT 10SM -SN FEW012 SCT020 OVC040 M07/M08 A2979 RMK SF1SC3SC5 SF TR SLP091
CYUL,2021-03-03 06:54:00,19.4,17.6,92.57,340.00,4.0,0.0,29.8,1009.4,2.0,M,BKN,OVC,M,M,1600.00,3000.00,M,M,-SN,M,M,M,M,M,M,12.71,CYUL 031154Z 34004KT 2SM -SN BKN016 OVC030 M07/M08 A2980 RMK SF5SC3 SLP094
CYUL,2021-03-03 07:00:00,19.4,17.6,92.57,340.00,3.0,0.0,29.8,1009.4,4.0,M,BKN,OVC,M,M,1600.00,3000.00,M,M,-SN,M,M,M,M,M,M,14.28,CYUL 031200Z 34003KT 4SM -SN BKN016 OVC030 M07/M08 A2980 RMK SF6SC2 SLP094
CYUL,2021-03-03 08:00:00,19.4,17.6,92.57,340.00,5.0,0.0,29.81,1009.7,8.0,M,FEW,SCT,OVC,M,2000.00,4000.00,5500.00,M,-SN,M,M,M,M,M,M,11.43,CYUL 031300Z 34005KT 8SM -SN FEW020 SCT040 OVC055 M07/M08 A2981 RMK SC2SC2SC4 SLP097
CYUL,2021-03-03 09:00:00,21.2,17.6,85.74,310.00,3.0,0.0,29.81,1009.8,10.0,M,SCT,OVC,M,M,2400.00,3700.00,M,M,-SN,M,M,M,M,M,M,16.34,CYUL 031400Z 31003KT 10SM -SN SCT024 OVC037 M06/M08 A2981 RMK SC3SC5 SLP098
CYUL,2021-03-03 09:25:00,23.0,17.6,79.47,270.00,4.0,0.0,29.81,1009.9,15.0,M,FEW,FEW,M,M,2200.00,5500.00,M,M,M,M,M,M,M,M,M,16.91,CYUL 031425Z 27004KT 230V340 15SM FEW022 FEW055 M05/M08 A2981 RMK SC1SC2 SC TR SLP099
CYUL,2021-03-03 10:00:00,24.8,19.4,79.62,260.00,6.0,0.0,29.8,1009.6,15.0,M,FEW,FEW,M,M,1200.00,5500.00,M,M,M,M,M,M,M,M,M,16.86,CYUL 031500Z 26006KT 250V010 15SM FEW012 FEW055 M04/M07 A2980 RMK SF1SC1 SF TR SLP096
CYUL,2021-03-03 11:00:00,28.4,19.4,68.61,320.00,7.0,0.0,29.8,1009.6,15.0,M,FEW,FEW,M,M,1800.00,24000.00,M,M,M,M,M,M,M,M,M,20.39,CYUL 031600Z 32007KT 15SM FEW018 FEW240 M02/M07 A2980 RMK CF1CI2 CF TR SLP096
